movieId,title,genres_clean,overview_clean
8906,Cloud 9,Drama Romance,romantic drama woman enters affair years marriage
2141,James Dean,Drama,man behind legend knowing look hollywood revealed dynamic bioepic meteoric star whose troubled life echoed gutgrabbing performances east eden rebel without cause giant
5602,The Common Man,Drama Thriller,summer georges lajoie wife ginette grownup son léon holiday loulous campsite join old friends schumachers colins brigitte colin daughter quite pretty young girl now one day georges rapes murders hides body near barracks immigrant arab workers racism campers rest virulent lampoon against average frenchmans racism
3004,Twelve Plus One,Comedy,mario young philanderer receives antique chairs bad state inheritance decides sell off get money afterwards gets know one contains documents worth lot money begins adventurous trip regain possession chair way meets many strange people like help swindle
92309,The Monkey Hustle,Action,new highway threatens chicago neighborhood protest residents throw block party
4274,Fort Saganne,War Drama History,willful determined man peasant stock named charles saganne enlists military assigned sahara desert aristocratic colonel dubreuilh
2993,One on Top of the Other,Mystery Thriller,insurance scam lands man death row murdering wife everyone doesnt know really isnt dead
27706,The Night Child,Horror,titular medallion gift presented young nicole elmi girl places gift around neck possessed spirit dead child murderess
85025,Memory Lane,Drama,august paris suburbs friends gathered spend week city grew city empty days pass deep blue skyeach reason still live come back see family searching childhood want escape boredom eventually searching lovethey bearing fact moments sharing maybe last ones
43871,Beloved Enemy,Drama Romance,irish rebels launch uprising against british occupation ireland one rebellions leaders beautiful aristocratic englishwoman meet despite enormous class cultural political social differences fall love
5065,Carry On Cowboy,Comedy Western,stodge city grip rumpo kid gang mistaken identity takes hand sanitary engineer plumber name marshal knutt mistaken law marshal conscientious sort marshal tries help town get rid rumpo showdown inevitable marshal two aids revengeseeking annie oakley sanitary expertise
8371,Guter Junge,Drama,overview found
1269,The Vexxer,Comedy Crime,scotland yard investigators prevent murder victoria dickman name found death list
1419,Vollidiot,Comedy Drama,based tommy jauds bestselling novel comedy focuses dispassionate clerk setbacks life yearold simon works phone shop thoughts circle around finding new girlfriend left last one year ago while croatian cleaner tries procure efforts chat women clubs fail however finds woman dreams mother future children hated coffee shop although having clue win heart
5833,Casper's Haunted Christmas,Animation Family,kibosh supreme ruler ghosts decrees casper scare least one person christmas day casper visits kriss massachusetts meets jollimore family sets out complete mission usual kindhearted casper ghastky time trying scare anyone ghostly trio fed goodybooshoes behavior secretly hires caspers lookalike cousin spooky jobwith hilarious results
1615,Erkan & Stefan 2,Comedy,couple slackers find antique dagger manage free gorgeous female warrior imprisoned evil spell evil sorcerer happy turn events determines possess blade warrior through sacrificial ceremony two heroes manage rescue damsel distress defeat wizard minions employing skills mastered through hours video game play
1616,Erkan & Stefan 3,Comedy,movie comedian duo erkan stefan
2169,Manta - Der Film,Comedy,overview found
91628,Three Quarter Moon,Drama Comedy,hartmut mackowiak german taxi driver tries help year old turkish girl find mother
53435,"A Man, a Woman and a Bank",Action Comedy Romance,two novice thieves plotting rob bank vancouver photographer snaps shot one thief carrying bank buildings blueprints wouldbe thief begins relationship photographer attempts retrieve photos meanwhile thieves plot consists one man enter bank building dark while man sits van uses computer unlock buildings doors final step involves transporting cash freight ship waiting docks transportation money launderer macau
46578,Cheerleaders' Wild Weekend,Comedy Crime,busload containing three cheerleading teams three different schools heading compete against hijacked terrorists girls kidnapped
90888,Monster High,Horror Comedy Science Fiction,two high school goofs steal explosive device another world hidden earth alien named armageddon sent retrieve
105246,Basic Training,Comedy,melinda comes washington visit friend debbie find job government hopes part make better gets lower echelon administrative position pentagon finds things pretty slack boss seems interested getting pants trying find lost data russians melinda resists advances begins working way pentagon finding subtle ways getting policies implemented manipulating slovenly males populate pentagon including finding way defuse mounting conflict russians
88744,The Woman with the 5 Elephants,Documentary Foreign,documentary svetlana geier ukranian translated great works dostoyevsky german first father ends one stalins prison camps young svetlana herself experiences german invasion order survive learns german home kiev good gets work translator ending german camp now years later renowned translator twilight years translated great works dostoevsky first time years returns kiev together granddaughter
32029,The Domino Principle,Drama Crime,tucker chronic underachiever loser vietnam war veteran cant seem keep out trouble years since discharge only thing got out war skill rifle now serving long stretch prison murder hit rockbottom one day man threepiece suit visits prison man never seen informs walk out prison free man shoot someone questions asked
54732,Silly Little Game,Documentary,fantasy sports estimated billion industry boasts million participants league almost sport imaginable success story games inception little known modern fantasy leagues traced back group writers academics met rotisserie francaise new york city form baseball league own rotisserie league game quickly grew popularity growing use attractiveness internet founding fathers never foresaw creation take off ultimately leave behind innovative filmmakers adam kurland lucas jansen chronicle early development ultimate explosion rotisserie baseball shine light mostly unnoticed innovators
50794,The Even Stevens Movie,TV Movie Comedy Family,stevens think theyve won allexpensespaid trip island thats halfway around world house destroyed food stolen bacon eaten stevens family breaks apart front friends live national television while island itself only short distance away sacramento
59810,The Least of These,Drama Thriller Documentary,priest returns old catholic high school replace priest gone missing only begin suspect missing priest murdered someone school hide darker secret
3701,Gang War in Milan,Action Crime Foreign Thriller,milan pimp faces off against ruthless greedy french gangster wants unite organized crime italy
3699,Seven Blood-Stained Orchids,Mystery Crime Horror,woman survivor failed murder attempt person dubbed halfmoon killer police husband find connecting thread herself six women killer killer strikes
58301,Betty Blowtorch: And Her Amazing True Life Adventures,Documentary,two years filmmaker music video director anthony scarpa followed allgirl punk rock band betty blowtorch documenting ferocious sound dangerously lowtech pyrotechnic shows unaware turmoil tragedy ultimately capture near rise top major labels ultimate sad end criticallyacclaimed rock roll tragedy features band betty blowtorch well rockers such duff mckagan guns roses velvet revolver vanilla ice dez cadena black flag jennifer finch kevin baldes lit many others
5061,Carry On Don't Lose Your Head,Comedy,time french revolution citizen robespierre beheading french aristocracy word gets england two noblemen sir rodney ffing lord darcy take upon themselves aid french counterparts sir rodney master disguise becomes black fingernail scourge camembert bidet leaders french secret police
5056,Deadlier Than the Male,Action Comedy Thriller,drama resourceful british agent bulldog drummond appeared onscreen series spy stories returned duty wake james bond drummond richard johnson trail carl petersen nigel green corrupt industrialist bad habit stealing ideas others killing reap profits nefarious petersen team female assistants willing kill command led irma elke sommer penelope sylva koscina one bulldog drummond vehicle girls followed series retired
45210,Striped Trip,Comedy,soviet cruise ship evgeni onegin carrying cages tigers lions soviet circus one loose monkey unlocks cages letting tigers lions out poor passengers crew place run captain abandons post out fear monkey takes captains post ship gets total control tigers lions only one lady standing challenge name marianna loves animals takes situation control
58191,He's Worse than Me,Comedy,two reckless friends leonardo adriano celentano luciano renato potstsetto doing whatever want getting endless alterations one decides marry friendship crisis
2462,Hibernatus,Comedy Science Fiction,frozen body paul fournier discovered greenland disappeared during scientific expedition perfectly conserved brought back life descendants take care spare cultural shock behave make believe cousins uncle
74458,Mere Brother Ki Dulhan,Drama Comedy Romance,londonbased luv agnihotri decides end bachelorhood asks bollywood filmmaker brother kush find bride much displeasure dehradunbased father kush accordingly meets interviews variety women finally selects delhibased dimple dixit woman known perfect match dimple luv meet online attracted former travels india two families get couple formally engaged dimple decides prefers kush watch things spiral out control insists kush elope
32728,Before Stonewall,Documentary History,new york citys stonewall inn regarded many site gay lesbian liberation since bar drag queens fought back against police june documentary uses extensive archival film movie clips personal recollections construct audiovisual history gay community stonewall riots
44694,Big Time,Documentary Drama Music Romance,bringing unique sense humor bizarre original piece moviemaking tom waits takes audience through musical journey jazzy quirky bluesy tunes presented never ever ever expect
5064,Carry On Doctor,Comedy,francis bigger notorious charlatan tours country lecturing subject mind matter slips off platform middle performance ends hospital care tinkle hospital enter period total chaos regular carry team joined frankie howerd fraudulent francis bedpanorama hospital life
54503,The Mystery of Chess Boxing,Action Foreign,lee min stars eager young kung student seeks improve fighting skills aim avenge fathers murder hands ghost face killer overwhelming force destruction master death dealing five element fist lee eagerness study attracts attention master chess boxing jack long ghost face killers arch enemy together master student devise wicked cross fertilization chess boxing five element fist styles set out put end ghost faces deadly reign
37211,Scooby-Doo! and the Reluctant Werewolf,TV Movie Animation Family Mystery Comedy,shaggy turned werewolf scooby scrappy shaggys girlfriend help win race against monsters become human
3405,Anyone Can Play,Comedy Drama Romance,overview found
74510,Kevin Hart: Laugh at My Pain,Comedy Documentary,experience show quickly became national phenomenon get upclose personal look kevin hart back philly began journey become one funniest comedians time laugh til hurts
60293,Tom and Jerry: Shiver Me Whiskers,Animation Comedy Family,dueling catandmouse team tom jerry hit high seas hunt buried treasure pirate adventure tale begins crew member tom sets sail infamous pirate finds treasure map along stowaway jerry furry swashbucklers race deserted island marks spot along battling outwit ruthless buccaneers angry monkeys giant octopus strike rich
3125,Dracula vs. Frankenstein,Horror Science Fiction,dracula conspires mad doctor resurrect frankenstein monster
82667,Five Bloody Graves,Western Thriller,lone gunman hunts fearsome apache satago across plains wild west satagos marauders ambush stagecoach gunman rides rescue trapped passengers helps last stand against deadly indians
5747,Common Law Cabin,Comedy Drama,stealing fortune unclaimed jewelry exdetective barney rickert arrives rundown dude ranch arizona hide out owner dewey hoople refuses sell land rickert proceeds win female inhabitants seducing one one leads one refusing advances dangerous game played out rickert ruthlessly sets out get wants
53121,Barking Water,Drama,frankie dying irene hasnt forgiven racing against time find way home frankie needs help irene one turns home one last time like many times irene extending herself beyond common sense two set out journey becomes getting home confronting past love understanding self discovery barking water tale great love looks brings together tale homeand takes get
56339,Qualunquemente,Comedy,corrupt sleazy entrepreneur cetto qualunque comes back italy jumps politics lest lawabiding opponent giovanni santis elected mayor
2166,The Revengers' Comedies,Comedy Crime Romance,saving jumping off bridge henry bell sam neill karen knightly helena bonham carter plot avenge people drove suicide henry ruin life woman kristin scott thomas married karens boyfriend while karen work secretary man steve coogan took henrys job whether revenge sweet bittersweet anyones guess
34334,That Night,Drama Romance,comingofage story elevenyearold girl idolizes troubled sixteenyearold neighbor
31150,Intruder,Horror Thriller,overnight stock crew local supermarket find themselves stalked slashed mysterious maniac
36529,Metamorphosis,Horror Science Fiction,geneticists working drug stop ageing tries upon himself horrendous consequences
45431,Devil in the Flesh,Horror Thriller,mother killed mysterious house fire rebellious teen debbie strand sent live grandmother becomes even unhinged develops intense crush hunky creative writing teacher peter rinaldi numerous attempts seduction end failure soon peters friends start turning dead fears fiancée marilyn debbies next victim
86000,Always,Romance Drama,cheolmin man dark picks parttime night job parking lot attendant sits tiny pay booth parking lot stares small television woman named junghwa walks booth cheolmin realizes woman blind confusing parking attendant worked previously nevertheless woman comes back another night watch same television drama series cheolmin starts becoming attached junghwa find out connected same incident past
97938,Heart of the Country,Family Romance Drama,husband jailed wall streetbased fraud faith leave behind luxury life new york return home north carolina widower father dutiful older sister left behind together deal buried emotions sudden death faiths mother years ago learn family like prodigal story heart country tale fathers unconditional love simply wants relationship children relationship restored begins create healing broken daughter marriage rebuilt belief herself peace mothers death come together through quiet selfless guidance loving father novel written rene gutteridge original screenplay filmmaker john ward takes glamour manhattan open beauty fields rural columbus county north carolina timeless tale prodigal son reborn
8460,The Skulls II,Action Comedy Thriller Romance,joining skulls ryan sommers robin dunne warned betray secrets organization highpowered members however ryan witnesses murder within skulls private chambers finds closer gets revealing truth dangerous life becomes
4255,The Party at Kitty and Stud's,Drama Action Comedy,kitty stud lovers enjoy robust sexlife includes fellatio light sampm specifically stud beltwhipping kitty three women come party stud services one
86332,The Redeemer: Son of Satan!,Horror,six people trapped within confines old high school during high school reunion psychotic masked preacher kills off sinful lives made themselves
80219,Homeless to Harvard: The Liz Murray Story,Drama TV Movie,based true story liz murray young girl taken care loving drugaddicted parents liz becomes homeless tragedy comes upon begins work finish high school
103688,Daydream Believers: The Monkees Story,Drama Music Documentary,produced television biopic daydream believers monkees story movie released dvd featured commentaries interviews dolenz jones tork aired version differ dvd release version extended scene four monkees shortened cleveland concert segment available vhs
31410,My Sweet Little Village,Comedy,movies main storyline follows life otík mentally retarded young man tightknit village community sweettempered otík works assistant truck driver pávek older colleague practicalminded neighbor páveks family takes care otík whose parents dead however two coworkers become odds otíks inability perform even simplest tasks pávek demands otík transferred assist another driver happens choleric suspicious man named turek turk czech rather work turek otík decides accept offer employment prague finds fit city life discovering transfer otík prague trick crooked politician get deal otíks large inherited house pávek agrees give otík second chance retrieves city resume work together
81229,Hacker,Comedy,two friends make bet one student computer genius marcin terms dispute received five days complete submission clever friend turbo turn guarantees easy money attention longlegged beauty
53129,The Turkish Gambit,Mystery Adventure Action Drama History,film based second book adventures erast petrovich fandorin series novels written russian author boris akunin film takes place during russianturkish war erast fandorin escaped turkish prison trying get russian side soon possible give important information upcoming attack enemy way meets varvara suvorova young lady going see fiancée soldier russian army erast knows spy somewhere russian army everyone suspicion
4705,The Sensuous Nurse,Comedy,greedy relatives hire sensual caregiver hasten demise wealthy count suffering heart condition
2988,The Harrad Experiment,Drama Romance,fictional harrad college students learn sexuality experiment based book same name robert rimmer movie deals concept free love during height sexual revolution took place united states
59429,Paranormal Activity: Tokyo Night,Horror Thriller,unofficial sequel oren pelis paranormal activity
107406,Oscenità,Drama,banned years italy due transgressive sexual content released theaters piece sleaze offers several sexually explicit scenes including masturbation candlewhippingrape sexual intercourse donkey
6945,Miracle on Ice,Drama Family,hockey coach herb brooks leads mike eruzione jim craig team gold medal olympics
93840,Blind Man,Thriller Action,cadavre mutilé dune jeune femme est retrouvé son domicile pas deffraction pas témoin crime est parfait lenquête est confiée commandant lassalle flic expérimenté solitaire détruit par mort femme alors que dautres meurtres tout aussi sanglants sont perpétrés lassalle est intrigué par personnalité dun aveugle narvik mais lalibi suspect est plausible son infirmité met hors cause étrange duel telle une partie déchecs sengage alors entre les deux hommes
5900,The Dress,Comedy Drama,story summer dress especially train conductor played van warmerdam director dress functions catalyst whimsical events turns out either tragic hilarious
72720,Hot Wheels Acceleracers: Ignition,Science Fiction Family Animation,two rival race teams teku metal maniacs recruited peter tezla race fantastic racing realms retrieve allpowerful accelechargers fall hands deadly racing drones drivers race through storm swamp realms
2798,Oscar,Comedy,film originated play paris story focuses oneday adventures bertrand barnier played genius french cinema louis funes same morning learns daughter pregnant employee stole large amount money company maid resign order marry wealthy neighbor body builder interested marrying daughter seemingly complicated storyline full comedy errors hilarious mime scenes french cinema
2004,Kebab Connection,Action Comedy Romance,hamburg ibrahim ibo secmez turkish descent wants direct first german kungfu movie now makes commercials uncles kebab restaurant titzie aspiring actress ibos german girlfriend finds shes pregnant ibo uncertain fatherhood compounded fathers disowning getting german girl pregnant titzie sends packing makes attempts getting right birth approaches hes still ready background three thugs search good tripe soup capuletmontegue feud kebab joint greek taverna across street ibo glove upon hand
2333,Buddenbrooks,Drama,midthcentury baltic sea port city lubeck germany follows fourth generation buddenbrook mercantile family tony thomas reach age marriage fatefully impeded step way buddenbrooks struggle economic hardship personal defeats weigh down family relations
49961,A Song of Lisbon,Comedy,vasco medical student lisbon supported rich aunts falsely told already graduated fact devotes himself bohemian life preferring popular fairs pretty women especially alice seamstress castelinhos quarter rather upsets ambitious father tailor caetano familiar vascos debts failing yet another final exam surprised aunts announcement visit lisbon see practice
2232,The Legend of Paul and Paula,Drama Romance,paul paula bad experiences love paul financially well off lost affection wife paula leads troublesome life raising two children own meet discover strong passion life seems like dream theyre together short flights burdens reality interrupted pauls ties family career
459,Sissi: The Fateful Years of an Empress,Romance Drama,wonderful time hungary sissi falls extremely ill retreat mediterranean climate rest young empress mother takes austria recover madeira
457,Sissi,Comedy Drama Romance,young bavarian princess elisabeth call sissi goes mother older sister néné austria néné wed emperor named franz joseph yet unexpectedly franz runs sissi while out fishing fall love
6318,Vaya con Dios,Comedy,three monks making way germany monastry italy because cannot afford rent facility longer
58156,Pure,Drama,katarina years old troubled past dreary suburb life seems already set stone until discovers music everything changes hears performance mozarts requiem gothenburg concert hall sends reeling opens beautiful new world feels change life get far away ugly reality possible path follow proves treacherous one filled lies betrayal dangerous liaison married conductor adam yet katarina ready anything gain new identity
45722,Don't Look Down,Drama Romance,sexy spanish siren named elvira schools young man tantric lovemaking
3145,The Horror of Frankenstein,Horror Science Fiction,victor frankenstein descendant infamous scientist baron von frankenstein follows experimental footsteps initially success involves resuscitation tortoise progressing onto ambitious projects including creating own monster gothic genre reworked create drama black humour farce
89774,"Air: Eating, Sleeping, Waiting and Playing",Music Documentary,fim air tour mike mills
2969,A Daughter Of Destiny,Drama Fantasy Science Fiction Horror,hanns heinz ewers grim sciencefiction novel alraune already filmed twice version assembled another mad doctor roles paul wegener plays professor brinken sociopathic scientist combines genes executed murderer prostitute result beautiful young woman named alraune brigitte helm incapable feeling real emotions least guilt regret upon attaining adulthood alraune sets seduce destroy male crosses path ultimately professor brinken hoist own petard falls hopelessly love alraune himself alraune remade brigitte helm repeating role hildegarde knef heroine erich von stroheim misguided mentor
40826,Affair in Havana,Drama Crime,while havana musician gets involved crippled man beautiful wife deadly results
55765,Righteous Ties,Action Adventure Crime Drama Foreign,eccentric faithful mafia chisung sent prison part gang fight parents attacked rival mob own people take action realizes decade loyalty towards gang become futile determined confront own boss finds way escape prison fellow inmates meanwhile friend joojoong given task stop chisung forcing choose bond friendship loyalty towards gang
206,Paradise Found,Drama,paradise found biography painter paul gauguin focusing personal conflict citizen life family life art scene frane incredible imagery montage gauguin manages make successful living south pacific while opposition france
4912,Confessions of a Dangerous Mind,Comedy Crime Drama Romance Thriller,television made famous biggest hits happened off screen television producer day cia assassin night chuck barris recruited cia height career trained become covert operative barris said
3936,Blondie Has Servant Trouble,Comedy,popular blondie films strayed far off triedandtrue blondie formula blondie servant trouble series things get way blondie bumstead penny singleton demands husband dagwood arthur lake request raise boss dithers jonathan hale blondie afford hire maid dithers time salary disputes construction firm currently stuck unsaleable old mansion rumored haunted disprove theory dithers asks bumstead family spend night crumbling old house throwing retinue servants bargain homicidal maniacs bumsteads mortal danger even done times haunted househomicidal maniac storyline somehow works because end matter theres always penny singleton blondie
2078,The Pawnshop,Comedy,chaplin plays assistant pawnshop run bergman engages slapstick battles fellow pawnshop assistant deals eccentric customers flirts pawnbrokers daughter one customer posing jewelry buyer pulls gun tries rob place chaplin disarms
51935,House of Boys,Drama Romance,glamorous colourful comingofage story follows dramatic journey frank high school kid through exciting world sex music deep new passion suddenly turned struggle courage facing new disease gay cancer becomes deep true love expectancy friends horrible death beyond
3578,The Tunnel,Science Fiction,engineer macallan designs tunnel join america europe together seabed group american billionaires financing gigantic project construction tunnel proving tedious dangerous macallans worst enemy speculator woolf embezzled money construction attempting cover crime carrying out acts sabotage
59333,Official Rejection,Comedy Documentary,documentary following exploits group filmmakers take independent feature ten til noon along film festival circuit politics pitfalls triumphs comic tragedies encounter along way full interviews important players indie world see young filmmakers happens shooting stops
798,Pünktchen und Anton,Drama,pünktchen und anton german film based children novel erich kastner two women despite oppositions together chubby thin
2734,David,Drama History,tribes israel need defeat superior philistines now appoint king lead such nations samuel prophet samuel gives hebrews first king saul saul however incessant doubts mission influential prophet samuel turns away saul order select new king according gods david still young boy tending sheep fields secretly samuel oints next king israelites
74944,War of the Buttons,Family Adventure,thrilling battles waged band kids two rival villages southern french countryside
54256,Rang Birangi,Comedy Drama Romance,sparkling comedy meddling friend whose attempt rekindle spark friends relationship wife seven years leads complications lives lives secretary boyfriend scripted splendid performances amol palekar deepti naval parveen babi farooq shaikh perfectly pitched script witty dialogue plethora aptly placed film references make film one watch never fail laugh out loud
98122,Veerana,Action Drama Horror,sudden death dad sameer mom preeti sahila goes live grandmother cousin bombay years later now fully matured returns home chandanagar live uncle mahendra pratap cousin jasmin exposed resurrected evil witch nikita manifested herself body jasmin aided priest named baba determined kill everyone remainder pratap family members known power earth stop nikita
103048,China Gate,Foreign,witnessing brutal slaying forest officer father sunder rajan hands dreaded dacoit jageera sandhya goes colonel krishnakant puri asks assistance bringing end jageeras rule devdurg region krishnakant agrees assist summons dozen fellow officers subordinates assist assemble devdurg necessary ammunitions arms combat jageera realizing jageera influence local police detachment prevent puri men possess guns weapons deter puri men continue stay devdurg gain confidence villagers villagers know krishnakant men dishonorably discharged army cowardice retreating attacked enemy puri men abandon devdurg let history repeat itself
3565,Underground,Drama,workingclass love story set around london underground two men gentle bill brash bert meet attracted same woman same day same underground station lady chooses bill bert isnt type take rejection lightly
4728,The Gendarme in New York,Comedy,second installment gendarmes series tells story sergeant cruchot louis funes together faithful comrades sent international congress gendarmerie
4727,The Gendarme of St. Tropez,Comedy,ambitious police officer cruchot louis funès transferred tropez hes struggling crimes such persistent nude swimming even teenage daughter whos trying impress rich friends telling father millionaire owned yacht harbor
134881,More of Me,Comedy,alice typical modern woman juggling demanding roles mother twins loving wife successful career woman struggles keep balls air until day becomes much one person handle splits three separate versions herself stepping take part life while first new alices perfect ultimate sexy wife super mommy ultrafocused executive alice soon realizes whole self far greater parts needs get herself back together quickly
27721,In Bar,Drama,group young high society friends aged gathered friends bar regularly frequent night finish last beer prepare head home find themselves held captive gunpoint five strangers mouths hands feet tied tortured raped murdered until next morning gang captured clear reason want punish young people everything left incomplete lives
84844,A Dandy in Aspic,Thriller Drama,doubleagent alexander eberlin assigned british hunt out russian spy known krasnevin only eberlin knows krasnevin none himself accompanying mission ruthless partner gradually discovers secret eberlin tries maneuver himself out desperate situation
4228,The French Revolution,Drama War History Thriller,history french revolution decision king convene etatsgeneraux order deal frances debt problem first part movie tells story until august king louis xvi lost authority put prison second part carries story through end terror including deaths guillotine louis xvi marieantoinette danton desmoulins
67087,Curtains,Crime Horror Thriller,six young actresses auditioning movie role remote mansion targeted mysterious masked murderer
39446,At Risk,TV Movie Crime Drama Mystery,risk introduces win garano sunjata rising star massachusetts state police monique money lamont macdowell sends tennessee investigate cold case took place years calculating monique thinks found perfect murder showcase new crime initiative win choice follow lead help colleague sykes gish win follows evidence leads killer knoxville way back boston crime hits much closer home
3013,Bloodline,Crime Thriller,father murdered cosmetics heiress becomes next target unknown killer amid international jet set
79720,Santa and the Ice Cream Bunny,Fantasy Family,poor santa claus liveaction feature finds sleigh stuck sand florida beach only days christmas eve
4709,Holiday for Henrietta,Comedy,two scriptwriters argue fate henrietta charming gamine shopgirl one favors comical path heroine overcome sentimental love young photographer bastille day thrilling dastardly fate mind among films irresistible conceits hildegarde neff oversexed circus bareback rider
3692,Secret Agent Super Dragon,Action Adventure,series murders michigan lead american secret agent amsterdam uncovers plot imperil world potent new drug
1998,Holy Lola,Drama,story young couple pierre geraldine desire child leads journey initiation cambodia difficult transformative adventure contend obstructive authorities jealousies mistrust small community wouldbe adoptive parents
27674,Wolves of Wall Street,Horror,jeff allen got new job one manhattans wealthiest brokerage firms wolfe brothers young goodlooking stockbrokers make lot money particularly cutthroat jeff finds out real secret success animal instinct turning werewolf late get out
31364,Waqt: The Race Against Time,Drama,overview found
4979,Windows on Monday,Drama,new house new town mean beginning phase domestic bliss small family nina doctor taken days off husband frieder busy laying tiles while daughter charlotte plays new room nina having doubts stands halfempty rooms feeling thoroughly alienated suddenly without saying word decides leave
1837,The Secret,Romance Drama,marie works successful doortodoor encyclopedia salesperson married husband francois years twoyearold son though relatively content life feels something wanting enter year old africanamerican bill initially annoyed insouciance finds irresistibly attracted soon two midst sordid illicit affair knows little new lover seems uninterested learning long sessions lovemaking something else entirely feeling out control marie increasingly repelled own actions psychologically struggles reconcile torrid encounters bill mundane domestic chores such bathing son moreover finds herself incapable hiding adulterous behavior rather comes home scratches hickeys body devastation francois
104374,Woman of the Lake,Drama,married woman lets lover take naked pictures photos end possession man starts blackmailing couple
74727,Long Pigs,Crime Horror,documentary two desperate young filmmakers stumble upon ultimate subject year old cannibalistic serial killer named anthony mcallister
103539,Kelin,Drama Foreign,woman led family new husbands home live presumably elderly mother younger brother despite forced marriage discovers such bad catch domestic bliss last long
2890,"André Hazes, Zij Gelooft in Mij",Documentary,portrait popular dutch singer andré hazes
3048,The Great Global Warming Swindle,Documentary Foreign,film tries blow whistle calls biggest swindle modern history man made global warming watch film make own mind
65188,Leben nach Microsoft,Documentary,der film portraitiert eine gruppe von microsoftaussteigern ruhestand mit multimillionäre und ohne die geringste idee sie mit dem rest ihres leben anstellen sollen ihre jahre unternehmen der hype des goldrausches und das adrenalin des erfolges hat sie ausgebrannt und doch sind sie entschlossen mehr aus ihrem leben machen vor allem sinn und bedeutung der wirklichen welt finden
4443,Nuits rouges,Horror Thriller,clad featureless red mask man without face involved singleminded pursuit fabled treasure knights templar tribute pulp adventure stories louis feuillade
30810,Olga's House of Shame,Crime Drama,third installment olga series heroine adds jewel smuggling repertoire dope pushing white slavery vicious olga audrey campbell expands criminal empire encounters resistance string oncetrusted partners turn traitor effort steal successful racket out result exactly fans series expect barrage torture scenes featuring soldering irons floggings spankings even electric chair predecessors olgas house shame silent black white film narration explain action even direct commentary difficult keep track characters campbell occasionally caught laughing out loud absurdity menace kindergarten teacher even wielding machete
799,Annaluise & Anton,Family,pünktchen und anton german film based classic childrens novels erich kastner assimilated modern times
50658,Bella Bettien,Crime Drama,gripping story dutch bettien martens based true facts making incredible career international narcotics world during bettien arrested piazza navona rome one targets international police operation green ice bettien decided cooperate police because testimonies many precious arrests made bettien became pentita now guest witness protection program
105593,You Are Not I,Mystery Drama Thriller,young woman escapes mental hospital during chaos nearby multiplecar accident mistaken shock victim driven sisters house rescue volunteer real story begins
53883,Anjathe,Action Drama,anjathey truly one master pieces tamil cinema recent years
78088,Earthling,Drama Action Thriller Science Fiction,mysterious atmospheric event small group people wake realize entire lives lie fact aliens disguised humans now make choice live amongst men try find way back home
2989,Roar,Adventure Thriller,roar follows family attacked various african animals secluded home keeper
58559,Confession of a Child of the Century,Drama,paris octave betrayed mistress sinks despair debauchery fathers death leads country meets brigitte widow ten years elder octave falls love passionately courage believe
3102,My Step Brother Frankenstein,Drama,overview found
1652,00 Schneider - Jagd auf Nihil Baxter,Comedy Crime,funny clown bratislav metulskie found dead circus apollo retired commissioner schneider asked assume control case schneider aged sidekick körschgen investigate find murderer
1655,Praxis Dr. Hasenbein,Comedy,overview found
59126,The Holy Modal Rounders: Bound to Lose,Documentary Music,look back weird wasted career holy modal rounders
30,Magnetic Rose,Animation Science Fiction,koji morimatos animated science fiction short story boarder reality illusion space station become blurry
5066,Carry On Cleo,Comedy,two britons captured enslaved invading romans taken rome hengist pod creates useless inventions while horsa brave cunning fighter one first encounters rome leaves hengist mistaken fighter gets drafted royal guard protect cleopatra cleo doesnt want around plots sudden demise
3786,Buck Rogers in the 25th Century,Science Fiction TV Movie,capt william buck rogers jovial space cowboy accidentally timewarped earth engaged interplanetary war following global holocaust bucks piloting skills make ideal starfighter recruit earth defense directorate closest colleagues huer tim oconnor squadron leader col wilma deering former model erin gray looking ohsofoxy wisecracking robot twiki voiced cartoon legend mel blanc portable computerbrain named theopolis whos carried twiki like oversized blingbling
63876,Circle of Love,Drama Comedy History Romance,chain reaction romantic adventures various people play musical beds remake max ophuls ronde
110501,Seven and a Half,Comedy Foreign Drama,sedam serbian movie seven stories hood connects leitmotif seven deadly sins comic way treating everyday life belgrade people possessed own small weaknesses tthey hesitate beyond moral since understands morality own way story seven deadly sins however moralizing reveals spite sin errors moment purification redemption hero lives sinful christian sense weaknesses consequence times live pride despair sloth envy anger greed debauchery intemperance eating drinking include biblical sin modern times almost absurd context much bigger worse problems civilization therefore scenario calls constant laughter master fears problems laugh myself way overcoming own pain
4290,Supergator,Horror,overview found
4546,The Count of Monte-Cristo,Action Adventure Drama History TV Movie,adaptation classic alexandre dumas novel edmond dantes falsely accused jealous good fortune sentenced spend rest life notorious island prison chateau dif while imprisoned meets abbe faria fellow prisoner everyone believes mad abbe tells edmond fantastic treasure hidden away tiny island only knows location many years prison old abbe dies edmond escapes disguised dead body now free edmond find treasure abbe told use newfound wealth exact revenge wronged
3698,"Amigo, Stay Away",Western,ben bellow released prison charlie logan waiting welcome tell want hear wish wont granted two men constantly forced reconnect while still hating others guts
5434,Death Smiles on a Murderer,Horror,man discovers ancient incan formula raising dead uses series revenge murders
61123,Vares - The Girls of April,Crime,tough finnish detective jussi vares gets hired friend newspaper investigate year old mystery regarding disappearance girls
